artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Los Piojos,Gris,6up6cF609S8wsSkDX0egNE,34,0.794,0.66,309680,0.258,0.0707,0,0.134,-14.441,1,0.0309,94.878,4,0.175
Ronit Shahar,אהוב יקר,7bPEdFoQfCfUWKCypYxADG,23,0.881,0.357,203067,0.314,0.00168,11,0.0941,-11.721,1,0.034,187.563,3,0.288
Tri Yann,Les prisons de Nantes,7leVj2jwVG79K4fJwXifK2,34,0.807,0.571,128933,0.405,0.0,7,0.0956,-9.988,1,0.0419,160.744,4,0.962
Drängarna,Kung Över Ängarna,0C3LOQbNgG7Nqf0n2yFM0O,39,0.283,0.796,221800,0.835,0.0,10,0.151,-7.289,0,0.0489,98.992,4,0.844
Marco Antonio Solís,Así Como Te Conocí,11S6EYCqM1fYU7mo8nre91,37,0.127,0.724,259773,0.453,0.00229,9,0.151,-10.45,1,0.0303,154.111,4,0.438
Solid Base,You Never Know,19Bm0558iSJwRWImgIwXh3,31,0.0618,0.735,181267,0.834,0.00644,10,0.0977,-7.169,0,0.0296,133.996,4,0.961
Caiphus Semenya,Angelina,1YdWFB7RMsi8CeSZdjm7Sj,14,0.303,0.795,349267,0.712,0.00161,1,0.119,-8.824,1,0.056,118.047,4,0.879
Tarzan Boy,Żółty Ananas,2XgTZCP4TVoOlHgVYXnEoB,24,0.00453,0.75,246960,0.963,0.171,9,0.0424,-3.538,0,0.0518,150.01,3,0.965
Slank,Tonk Kosong,2XxUocxdZV59V4nSVGUZgM,33,0.294,0.729,188138,0.494,0.0,7,0.286,-8.457,1,0.0319,110.211,4,0.885
David Kramer,Royal Hotel,2ka61z7pIlUxpVtAmVjLNW,22,0.261,0.736,182280,0.37,0.0,0,0.095,-13.386,1,0.273,134.555,4,0.606
Rita,עד שתעזוב,2n9seyafoWb9ZSRNP5J8zt,17,0.928,0.342,245400,0.271,0.0,3,0.1,-11.435,0,0.0355,125.397,4,0.252
Antonio Molina,Soy minero,2uQPeyP4Y15jrlJbc5SRwm,32,0.853,0.434,209933,0.349,0.0,7,0.197,-6.488,1,0.0352,103.263,4,0.294
Bo Kaspers Orkester,Vi kommer aldrig att dö,3HSt1ZgyKd8MONJ722o8PT,34,0.0589,0.664,264227,0.499,0.000826,5,0.103,-12.929,0,0.0298,110.153,4,0.194
Jean Leloup,Le Monde Est À Pleurer,3QuJEXbFSIXl0Myg2tnZ4B,32,0.00813,0.7,290840,0.551,0.0,7,0.0865,-13.678,0,0.0588,104.989,4,0.554
Lavrentis Macharitsas,Notos,3kiyROrtJcimfPBobqmt57,27,0.37,0.52,239000,0.369,0.0,4,0.198,-10.029,0,0.0294,139.928,4,0.213
Leonard Zhakata,Hupenyu Mutoro,3oTJWxlCNbA9CqWZewCN9a,18,0.107,0.578,544400,0.358,0.0473,11,0.121,-20.499,1,0.0439,134.556,4,0.862
Orrawee Sajjanon,สนามอารมณ์,3ynhuEGqtI4to4nLtnwSUs,20,0.741,0.41,200560,0.235,0.000555,0,0.0971,-13.017,1,0.0396,129.367,1,0.282
Dan Toren,אימפריות נופלות לאט,45548askYPo1HOWVCnrD6o,22,0.166,0.425,276160,0.266,0.000532,7,0.11,-12.131,1,0.0319,129.895,4,0.287
Neil Diamond,Solitary Man - Single Version,4fGY24H3cfYLDemnkRrsf1,36,0.196,0.58,151827,0.516,2.04e-06,4,0.455,-9.432,0,0.0326,78.323,4,0.778
Patricio Rey y sus Redonditos de Ricota,Blues de la Libertad,4wh6bMUhAxldwgXg2tekeC,39,0.028,0.499,300960,0.541,0.000937,7,0.19,-9.046,1,0.0308,146.939,3,0.317
Rita,אני חיה לי מיום ליום - בהופעה חיה,4zT2Ch7xvgYxI1LJd4YVc9,16,0.8,0.28,357800,0.464,4.13e-05,11,0.717,-7.325,1,0.031,96.619,4,0.144
Jimmy Barnes,When Your Love Is Gone,63jNwcJ6BABHoxMNnvEt4A,35,0.076,0.46,314200,0.77,4.06e-05,9,0.314,-3.678,1,0.0317,164.009,4,0.481
Jacky Wu,我會想你,6C52lbZSnXOr11dAPBuEfj,20,0.368,0.52,280600,0.509,0.0,10,0.0892,-9.065,1,0.0334,137.951,4,0.177
Soziedad Alkoholika,Motxalo!,6QCeDgenjfiFNaJcbir0NB,34,0.00445,0.403,158507,0.856,0.00426,5,0.247,-5.331,1,0.0442,132.075,5,0.775
Jimmy Barnes,Lay Down Your Guns,6iTShCC34vO31FJpOFTYMR,34,0.197,0.583,240533,0.982,0.000152,9,0.15,-5.465,1,0.0781,119.939,4,0.626
Arif Sağ,Seher Yıldızı,6miunX8HjAKUWLy8PGzmzX,33,0.881,0.397,231533,0.222,0.0,7,0.104,-12.962,1,0.0415,114.694,3,0.415
Sezen Aksu,Bile Bile,0DsUVKycYLZ1SZkywwSMdU,30,0.689,0.26,292493,0.383,0.0,9,0.0994,-6.098,0,0.032,175.72,4,0.111
Sandy & Junior,Como Um Flash,0GeKOkGDhuyDNM5OMvkxXy,34,0.552,0.68,221667,0.687,1.59e-06,10,0.18,-3.361,1,0.0292,126.724,4,0.597
Berry Sakharof,בואי הביתה,0KmIan5bjMIegUzCC1fiux,23,0.00188,0.397,337267,0.821,0.614,0,0.0981,-10.328,1,0.0277,133.078,4,0.497
Schürzenjäger,Glory Hallelujah,0Zf1YnktnlOF3aGlPqKCRJ,30,0.000534,0.472,260173,0.869,0.000695,4,0.372,-4.649,0,0.0367,101.776,4,0.754
Åge Aleksandersen,Lys Og Varme,0sbHJOf77O9mkoTq29yEZy,42,0.598,0.495,304520,0.169,0.0,7,0.102,-16.622,1,0.0327,114.495,4,0.253
Die Toten Hosen,Nichts bleibt für die Ewigkeit,1FH76dXFnLRuYNv9MzxXht,35,0.000871,0.265,240227,0.831,0.000105,4,0.49,-4.202,1,0.0958,120.939,4,0.0349
Seyyan Hanim,Hasret,1LfLZwNQ1JibepefbcNuAZ,31,0.996,0.191,198206,0.17,0.0929,5,0.199,-16.144,0,0.0402,82.051,4,0.427
Ünlü,Rüya,1t0jDKQwNifVj7LqEnUFh2,30,0.232,0.495,205440,0.958,8.62e-05,5,0.323,-5.725,1,0.0933,182.189,4,0.643
Sezen Aksu,Yarası Saklım,1zFrNnsQVAu2tXI8K2bttV,32,0.911,0.337,303987,0.294,6e-06,10,0.0971,-6.735,0,0.0312,136.949,4,0.117
Modena City Ramblers,La Strada,2E97VhTGR4j91H7YtVnxyM,33,0.00903,0.492,254667,0.708,0.0,4,0.285,-8.528,1,0.101,157.37,4,0.666
Patricio Rey y sus Redonditos de Ricota,Rock Yugular,2felQbskRVRpVTlcXuacoa,38,0.0017,0.484,424413,0.616,0.685,9,0.0639,-6.829,1,0.026,96.057,4,0.332
Berry Sakharof,יומולדת,2rUTYnd77DgWdNYJgBPAvG,22,0.397,0.293,204853,0.287,0.167,2,0.108,-15.713,1,0.0262,84.576,4,0.0981
Shlomo Artzi,אבסורד,2vsxFXroyIylUYnNzw6hfO,18,0.909,0.614,241427,0.273,7.44e-06,6,0.12,-12.216,0,0.028,138.093,4,0.0977
Semilla,Wist'u Vida,3663qnvlFGRPEUySNOD7I2,21,0.0425,0.693,269200,0.704,0.0,0,0.254,-8.815,1,0.136,145.061,4,0.848
Arik Einstein,אדוני השופט,3FK77PyMK6KBlw3zYU2Df4,19,0.484,0.723,247333,0.804,0.0,11,0.0555,-7.645,1,0.0307,126.406,4,0.965
Miri Aloni,הבלדה על חדווה ושלומיק,3v2gwjLDIQLy4juXi6BuMe,19,0.0169,0.427,286587,0.729,0.0,4,0.232,-8.305,0,0.0785,127.392,4,0.466
David Kramer,Hak Hom Blokkies,45eEBUimKMfD5AZbU3SkDA,20,0.132,0.629,234467,0.543,0.0,2,0.447,-13.213,1,0.0701,78.626,4,0.875
globe,FREEDOM - NO EDIT,4ei6ndsUz88j0r6FJn0CwA,27,0.0192,0.65,312400,0.902,0.015,7,0.0397,-6.309,1,0.0375,125.007,4,0.88
Özlem Tekin,Laubali,4hEuuKhZC8XolGSGhjRCqf,30,0.161,0.682,181400,0.818,0.0,4,0.265,-6.925,1,0.0349,100.036,4,0.557
Die Ärzte,Mein Baby war beim Frisör,4vJzzDxeulHAtx6sIOQjp0,39,0.00482,0.548,137760,0.947,0.0,4,0.183,-5.393,1,0.0563,100.366,4,0.512
Pix Lax,Olo M' Afinis Na S' Afiso,5NLuoLxQeIJUGHWGKmUGyo,22,0.872,0.441,215000,0.202,0.00696,9,0.0546,-18.305,0,0.0355,144.636,4,0.225
Joey Boy,ลอยทะเล,5XLiynRqpcYTJXPfB9fyyF,19,0.0929,0.953,244000,0.644,0.0,2,0.0836,-11.081,1,0.0558,124.933,4,0.96
Zulma Yugar,Colquechacamanta,5YZEovuMnvn49awkjAqEmP,18,0.696,0.697,162933,0.408,0.0,2,0.129,-12.633,0,0.0692,138.39,4,0.963
Slank,Koepoe Liarkoe,5a80tvMKbUB6xFnlSgZB0q,34,0.00767,0.325,254802,0.53,0.003,10,0.108,-7.483,0,0.0359,149.662,4,0.244
Ing Achita,ฉันยังอยู่,5wNfhr3cfmQNnmzOcb4bqO,30,0.435,0.557,261307,0.525,0.0,4,0.125,-12.324,1,0.0421,160.0,4,0.383
Emergency House,Dübörög a ház,6DmJ5KvSbZxwoij5DTuowK,34,0.0173,0.509,230147,0.991,0.713,1,0.0956,-6.242,1,0.0548,163.981,4,0.758
Dizzy Mizz Lizzy,11:07 pm,6Swo0ihOguqjKHZkTiEENj,39,0.0161,0.277,250360,0.617,5.19e-06,8,0.269,-5.604,1,0.0329,169.613,4,0.197
Dan Spataru,"Țărăncuță, Țărăncuță",6XfoHVZfkvQ2ayuBlQgdYZ,21,0.653,0.507,263427,0.257,0.0,0,0.0465,-17.268,1,0.0384,120.96,4,0.579
Slank,Foto Dalam Dompetmu,6nj7UMW0BqbCgfAaOHWo4x,34,0.00402,0.366,329904,0.676,0.0121,7,0.0955,-9.795,1,0.0356,163.705,4,0.43
Nylon Beat,Rakastuin mä looseriin,7o5AtfoidPNmRZuMpTQzCp,40,0.0349,0.604,257800,0.708,0.264,0,0.317,-8.048,1,0.175,188.751,4,0.541
Articolo 31,2030,7xlXJCfVzsX35k2nptNOzJ,33,0.0344,0.843,285000,0.557,0.0,0,0.129,-5.504,1,0.358,87.006,4,0.545
No Me Pises Que Llevo Chanclas,¿Y Tú De Quién Eres?,7yuTvocZwclFVYlEgrkjaA,34,0.142,0.62,226640,0.802,0.0,0,0.0602,-6.837,1,0.0451,79.216,4,0.787
Helena Vondráčková,Tisíc Mil,08cj6WIOryvzUKN3f4jWg7,26,0.69,0.58,188173,0.255,9.5e-06,7,0.158,-9.91,1,0.0311,117.324,4,0.545
Solid Base,Let It All Be Sunshine,0BoLTqecogPhVtslZSBCan,25,0.0193,0.659,215400,0.829,4.19e-05,0,0.329,-5.257,1,0.0446,142.959,4,0.662
Knutsen & Ludvigsen,Grevling i Taket,0H1pi4gj4w9IVb0mSkZIFm,40,0.173,0.648,169960,0.691,0.0,7,0.0852,-9.162,1,0.0319,112.21,4,0.961
Guus Meeuwis,Zo Ver Weg,0NdeYpnRgbzT30Inci6LZL,41,0.369,0.63,214733,0.668,1.78e-05,0,0.11,-4.122,1,0.0258,136.013,4,0.345
Beatrice,Nyolc óra munka,0jfaG8TZLmrcI7HIGK7a8o,29,0.0204,0.753,182600,0.563,0.0,9,0.0933,-7.738,1,0.0287,126.991,4,0.879
globe,Precious Memories,0kXOlZZ6jFUM33CPpVIqJO,29,0.881,0.383,374800,0.219,0.0,7,0.11,-11.694,1,0.0329,133.455,4,0.155
La Pestilencia,Soldado Mutilado (Live),0knxb86ry9BsmEPIlr57Ly,20,5.51e-05,0.2,179160,0.97,0.832,3,0.356,-2.832,0,0.112,79.644,4,0.595
Channel Zero,Black Fuel,1BGHV5aEUaOiv5URMtLpk2,30,0.000233,0.29,309560,0.902,0.489,2,0.0526,-6.635,1,0.054,127.153,1,0.192
Leonard Zhakata,Mugove,1UdUC1e1QNysgMNTtchBwd,14,0.537,0.686,672213,0.408,0.0065,7,0.0818,-16.969,1,0.0423,133.32,4,0.888
wander wildner,Bebendo vinho,1hdlpRiRTVIjO6yGYVLJJp,35,0.000421,0.55,268493,0.638,0.0558,7,0.108,-10.438,1,0.0259,124.76,4,0.6
You Am I,Soldiers,1kmoqXFfrmcER03cNKbuTm,29,0.00419,0.412,151240,0.884,0.0,1,0.0511,-4.876,1,0.0617,127.757,4,0.541
Berry Sakharof,חם על הירח,1pqIgVF9mYkBxSvtvkBq2X,22,0.105,0.552,248907,0.653,0.00573,9,0.339,-11.056,0,0.0255,108.676,4,0.556
Upplyfting,Endurfundir,1tnF92hGstNQL8Sd6k8kiq,12,0.093,0.476,224026,0.602,7.6e-06,7,0.231,-8.489,0,0.0311,74.352,4,0.408
Nakatomi,Sing - Radio,1vW6LFJDfew5Tg3FyMfw1R,35,0.186,0.608,242933,0.955,0.00923,4,0.0925,-6.115,1,0.053,171.464,4,0.478
Indochine,3 nuits par semaine,275EmoPPOyBjovCthvhyb5,32,0.00967,0.668,289467,0.982,0.00305,9,0.336,-4.959,0,0.0293,137.793,4,0.906
Ngoc Lan,Giang Ngoc,2CwK7L56lIL4VIBdHNwW3t,16,0.673,0.185,309734,0.253,0.00102,3,0.127,-15.034,0,0.0326,187.404,3,0.299
Upplyfting,La-la - syrpa,2DiHbY9QH82hJVMgiF4lI9,13,0.139,0.382,333021,0.793,0.0,11,0.278,-6.081,0,0.0304,130.437,4,0.808
Jean Leloup,Le Dôme,2OJfEiydhwZE0TVRFe8kbd,31,0.641,0.397,276987,0.422,0.0,7,0.318,-15.176,1,0.0385,125.393,4,0.277
Müslüm Gürses,Taht Kurmuşsun Kalbime,2VprsieKkfHiVFw9zuBkgd,33,0.378,0.597,230093,0.636,0.000215,7,0.232,-8.888,0,0.0543,118.152,4,0.429
Guus Meeuwis,Verliefd Zijn,2wLPPLc2mNOskEOtpwgqX8,41,0.279,0.74,210667,0.915,0.0105,11,0.122,-5.621,0,0.0369,163.904,4,0.959
Aviv Geffen,עצוב בלעדייך,31yW8kWxW0qAKb8jApKy2e,18,0.00313,0.489,169747,0.675,3.09e-06,2,0.347,-7.813,1,0.0241,100.748,4,0.402
Fenyo Miklós,Csavard fel a szõnyeget,3G3u61f9lyB2rlrXiT6cvb,29,0.235,0.69,152280,0.797,0.0,1,0.151,-5.359,0,0.0381,92.536,4,0.69
Diego Frenkel,Llévame A Lo Hondo,3iEDY1w9tKER7hafCZ1cUq,31,0.0338,0.736,208120,0.838,1.91e-06,9,0.313,-5.882,1,0.029,119.03,4,0.968
Kaliber 44,Nasze mózgi wypełnione są Marią,40WJLstnjHAxEAKRkOrIuj,26,0.248,0.759,230000,0.729,0.00574,7,0.249,-7.28,0,0.232,95.913,4,0.384
Trotsky Vengarán,1 Beso Y Una Flor,44qIIstXZOOwMpetD8W82L,26,0.000519,0.179,206627,0.934,0.334,9,0.207,-7.362,1,0.0655,179.939,4,0.338
Wu Bai,Last Dance,49AQAXswd32dFJUWOegVWO,20,0.0158,0.463,271533,0.62,1.26e-06,6,0.195,-7.27,0,0.0289,151.311,4,0.492
Zachary Richard,Cap Enragé,4I0BqeIcnXi4tC7FbjFH2e,28,0.0644,0.661,272160,0.373,1.69e-05,5,0.089,-10.359,1,0.0349,132.543,4,0.351
Jimmy Barnes,Too Much Ain't Enough Love,4TwsoHHKyYTO6hkQG1d8yz,28,0.316,0.616,223333,0.843,0.000129,0,0.48,-5.597,0,0.0413,101.642,4,0.62
Neil Diamond,Red Red Wine,4dutGV1hlN2ox21WHbUjYp,35,0.287,0.511,160040,0.269,0.0,9,0.141,-12.512,1,0.0255,88.22,4,0.369
Daniel Lo,我比你擱恰難過,4eCbGihkT2dkprD15CZxym,15,0.41,0.588,231187,0.516,0.0,11,0.17,-9.114,1,0.0302,123.868,4,0.271
Åge Aleksandersen,Fire Pils Og En Pizza,4jHaREqK6rMT7ICFEST3g8,44,0.00904,0.808,244920,0.461,0.00698,10,0.128,-14.697,1,0.063,120.705,4,0.753
Die Sterne,Was hat dich bloß so ruiniert,4pJu6x8zGUraj83Hll3Moy,33,0.0193,0.449,207373,0.941,0.0,9,0.165,-7.103,0,0.153,160.801,4,0.479
Grupo Brumas,Triste Realidad,4wpZcw6JwfKB9ZOea6fjCR,21,0.0708,0.585,264573,0.852,0.00569,10,0.0955,-4.781,0,0.0436,170.218,4,0.921
Bo Kaspers Orkester,Amerika,5AjB34fZO4d2S0meg8uzxd,31,0.0581,0.671,265933,0.474,0.218,4,0.1,-10.72,0,0.0283,95.132,4,0.608
Gică Petrescu,Hai Sa Bem Un Paharel / Let's Drink A Glass Of Wine,5FwxYWOzx7xnWCDyWWOzJ1,19,0.725,0.483,217227,0.428,0.0,5,0.207,-10.741,1,0.0591,138.053,4,0.736
The Witches,Shivers,5H9y7se06T9etwuJs47e2m,14,0.0918,0.566,288533,0.412,8.04e-05,2,0.0872,-9.218,1,0.0291,114.914,4,0.184
Powderfinger,Living Type,5VZsVS1ilzlUPwmj0yJpHB,29,0.00632,0.393,205467,0.764,1.01e-05,2,0.0954,-6.564,1,0.0361,75.489,4,0.504
Alfredo Zitarrosa,A Jose Artigas,5Z2GSKG5JpnKvutZxyTRB1,14,0.928,0.558,154867,0.337,3.15e-05,11,0.128,-12.037,0,0.228,70.664,3,0.535
Neil Diamond,"Love On The Rocks - From ""The Jazz Singer"" Soundtrack",5nbo7FhmOoAQiKnpAcdhqL,39,0.814,0.302,217800,0.213,6.68e-06,9,0.0884,-16.435,0,0.038,130.214,4,0.191
Assaf Amdursky,השמיים הכחולים,5sxYrMnUQxByKJjIUq9jU7,18,0.211,0.583,242080,0.374,0.0222,2,0.0836,-12.234,1,0.035,117.972,4,0.114
Katon Bagaskara,Cinta Putih,5ylNhNzmJJx7WlmSYKxDMv,36,0.344,0.676,293307,0.708,2.85e-06,0,0.259,-8.816,1,0.0292,129.907,4,0.731
hitomi,by myself,60eku4xQgoolYJLCahg3qZ,24,0.375,0.608,256933,0.782,0.000838,7,0.19,-8.299,1,0.0293,97.18,4,0.721
Jimmy Barnes,Ride The Night Away,62mzU1eXpw305dRGfYJE7u,34,0.0786,0.47,246200,0.959,0.00328,2,0.301,-4.553,1,0.059,125.253,4,0.563
Réciprok,Balance-toi - Radio Version,6ZfrnowxbITds4rttdhEje,32,0.314,0.722,210093,0.72,0.000152,6,0.113,-8.852,0,0.0313,103.104,4,0.913
De Kast,In Nije Dei (Live),6ckD6hc0JylXs6xHuwKx3b,40,0.514,0.398,298400,0.377,4.44e-06,9,0.963,-12.487,1,0.0293,131.415,4,0.14
Commander Tom,Are Am Eye? - Single Edit,6qSV2vFLjJiMsBizPKcExZ,25,0.0254,0.75,206667,0.942,0.752,7,0.125,-7.411,1,0.0557,155.069,4,0.749
Powderfinger,Jc,74u7fccl25bxtNAxVcOQcH,28,0.0487,0.515,170360,0.498,0.479,9,0.141,-12.232,1,0.0328,109.718,4,0.418
Picaflor De Los Andes,Gorrioncito,79e9Q39Qi3H18WTixRG24e,25,0.583,0.401,186280,0.285,0.0214,7,0.0879,-11.217,1,0.0657,84.304,4,0.685
Iveta Bartošová,"Hej, Pane Diskžokej",7GxPqMzYoeeco8pkioL1Ws,26,0.00733,0.709,225347,0.819,0.0,0,0.144,-7.089,0,0.0343,120.523,4,0.793
Defalla,It's Fucking Borin To Death,7K4wD19D9CN4UKC4kIR7Cy,40,0.0761,0.678,196362,0.954,3.3e-06,0,0.343,-9.763,1,0.0446,129.183,4,0.542
Springbok Nude Girls,Bubblegum On My Boots,7rpkHhI6GttrGTphdCNYIC,20,0.0124,0.401,271040,0.606,3.6e-05,7,0.126,-7.724,1,0.0329,94.478,4,0.0769
Dan Spataru,Să Cântăm Chitara Mea,045gUkLfYwT2mkGlNxkb5E,17,0.264,0.602,194600,0.452,0.0,9,0.063,-12.24,0,0.0542,124.642,3,0.744
Daniel Lo,枉費真心對待你,04Ah26uy2lC71dftWYXaPw,15,0.349,0.574,255160,0.573,2.01e-06,8,0.0859,-6.293,1,0.028,128.058,4,0.262
Eleftheria Arvanitaki,To Parapono,0FCmO8WX7EpAdSF883c2Zz,20,0.691,0.533,262067,0.244,0.0,9,0.11,-11.667,0,0.0272,87.726,4,0.37
Doc Gyneco,Né rue Case Nègres (feat. MC Janik),0NijyNXl2h5dDwnEpqIRxE,28,0.0559,0.779,266573,0.662,0.0,10,0.11,-7.53,0,0.171,74.984,4,0.739
Orrawee Sajjanon,รักต้องห้าม,0ZWRuCvG1KLM9SkllqnD1k,17,0.501,0.477,222520,0.267,0.00172,7,0.155,-12.593,0,0.0312,131.934,4,0.251
Shlomo Artzi,זכרון ורוד,0hE5nAwsC9oPlYP5pJs0UE,14,0.879,0.596,157773,0.341,5.09e-05,2,0.103,-10.795,1,0.0319,126.394,3,0.306
Jimmy Barnes,I'd Die To Be With You Tonight,0hbK4IBrze35N2fxbWgtqx,32,0.0202,0.527,233693,0.844,0.0,9,0.102,-5.768,1,0.0671,116.653,4,0.78
Shimi Tavori,אתמול היית שונה,0oyU35Wv8MFHHahJ2S0vcj,14,0.6,0.259,255573,0.369,0.0165,6,0.193,-13.876,0,0.0363,167.744,4,0.364
globe,GIVE YOU,1DUEJQID3bbmhpSwC5408B,23,0.876,0.283,73133,0.15,0.535,9,0.0567,-10.961,1,0.0363,140.116,4,0.346
Son Miserables,Tu Mejor Amiga,1pJ13L5q6lXDlcfmOxkaCW,17,0.118,0.609,268400,0.624,1.92e-05,2,0.206,-10.482,1,0.0336,152.59,4,0.639
Orrawee Sajjanon,หนึ่งหญิงสองชาย,20T1AExVrjmrs6TAblSuCu,17,0.607,0.495,238427,0.289,6.22e-05,9,0.201,-12.723,0,0.0299,139.776,4,0.236
Doc Gyneco,Les Filles du moove,236ngHP9h8uDXkxWoiOU0p,29,0.346,0.795,254227,0.41,0.0,6,0.0596,-10.233,1,0.0359,128.816,4,0.77
Daniel Lo,泡茶,27Qsl0gCXZvtczSrnFzHB4,15,0.246,0.752,248680,0.539,6.69e-06,10,0.0597,-9.552,1,0.0286,108.032,4,0.802
Sakis Rouvas,Tora Archizoun Ta Dyskola,2SMpwTvDikUrAqQdUoDN6e,19,0.274,0.628,177773,0.788,0.0,7,0.0987,-7.36,0,0.0286,146.133,4,0.919
Böhse Onkelz,Ihr sollt den Tag nicht vor dem Abend loben,2khxAx6ieUFnvQeO0GRK6r,41,0.000113,0.55,259467,0.944,0.0,11,0.0826,-6.336,0,0.0663,105.011,4,0.722
Kult,Jeśli zechcesz odejść - odejdź,2nRaBXWQOFa2YF4srjZdLy,27,0.406,0.341,228667,0.447,0.0,0,0.0794,-10.858,0,0.0395,75.402,4,0.568
David Kramer,Meisie Sonner Sokkies,30vqLgwzeqP6Kq0AonGPmR,19,0.283,0.766,195027,0.585,0.0,8,0.036,-12.645,1,0.0302,132.037,4,0.963
Alon Oleartchik,בעינייך,32g828mciuNLn0LDe90r3p,20,0.443,0.486,281427,0.441,2.89e-05,2,0.122,-12.008,1,0.0335,69.285,4,0.311
Extremoduro,Me estoy quitando,3EJid44JIEbOknxjZPp42x,34,0.72,0.496,132667,0.884,0.0,7,0.113,-2.784,0,0.117,100.597,4,0.548
Postgirobygget,Bohemen Leve,3UNU2KBWk341QLOTmoLVWz,38,0.0134,0.425,156653,0.767,0.049,7,0.365,-7.154,1,0.0278,184.141,4,0.701
globe,Regret of the Day,3Xkn33LXrHxfC6rEGriJqF,25,0.0198,0.52,317367,0.902,1.66e-05,2,0.0737,-7.131,1,0.0469,160.036,4,0.467
Maanam,Po Prostu Badz - 2011 Remastered Version,3YsjJZc6HgHAU2tAKl2uKL,26,0.234,0.644,214960,0.613,1.57e-05,2,0.086,-6.047,1,0.0238,93.395,4,0.711
Shlomo Artzi,שישה,3bE8JWz9wwEjozY5YtP2u4,12,0.971,0.647,217933,0.273,0.000865,0,0.134,-13.166,1,0.0436,153.076,4,0.317
Mos Patiparn,ไม่รัก...ก็บ้า,3fj3xsmpa3yyazZyhVTvms,18,0.0407,0.633,243307,0.824,1.3e-06,9,0.304,-6.831,1,0.0315,117.76,4,0.717
โดม ปกรณ์ ลัม,เวลา,3k3gtpdNqDYE9y9K1LnJQi,22,0.575,0.57,271373,0.534,0.000394,0,0.111,-9.723,1,0.0257,79.979,4,0.387
Jaroslav Filip,Ked,3mQ2O7LzVD1ybdTb7pyuSq,11,0.127,0.748,148307,0.741,0.001,4,0.09,-5.577,0,0.04,101.289,4,0.89
Layla Mourad,سنتين وأنا أحايل فيك,3nx4HpRRypWFu9u5tEqWi7,15,0.829,0.374,655322,0.33,2.54e-05,1,0.0898,-6.66,1,0.0342,110.378,4,0.47
Böhse Onkelz,Nichts ist so hart wie das Leben,3qRWxHYTtn4XHR6lXMgt9V,41,0.000783,0.285,223533,0.965,0.0,11,0.118,-5.588,0,0.151,200.08,4,0.518
Dionysis Savvopoulos,Na Me Prosecheis,450mxh4GhbeVo8gePwsSx1,20,0.908,0.445,239373,0.137,1.62e-06,4,0.0996,-15.141,0,0.0382,116.214,4,0.238
โดม ปกรณ์ ลัม,สมมุติ,45FMwJZRG40Gpe0zqUFsPP,20,0.756,0.584,206947,0.352,1.39e-06,2,0.0886,-11.634,1,0.0264,93.836,4,0.516
Paul Piché,Mon Joe,46pJ6QkYppLN8PH6KhVuRx,30,0.564,0.492,258907,0.452,6.19e-06,6,0.0747,-11.567,0,0.062,126.842,4,0.605
Jean Leloup,Edgar,4Op22SYVCC3tUijxLtSpZi,29,0.022,0.534,240867,0.474,0.000291,9,0.1,-14.28,1,0.0721,180.001,4,0.545
The Nolans,Gotta Pull Myself Together,4PI4W0U3WbcrUqiJkPiuMZ,20,0.593,0.912,164333,0.715,0.0,7,0.265,-11.632,1,0.0626,123.822,4,0.972
Böhse Onkelz,Zeit zu gehn,4Q7JGYZ4eWqPNBHBZzEoEZ,40,0.014,0.515,227333,0.852,1.6e-05,6,0.144,-6.393,0,0.0611,87.054,4,0.519
Arik Einstein,שיר של אחרי מלחמה,4lWHEL38YVWiUUiDRpUOAg,14,0.94,0.579,215053,0.3,4.31e-06,0,0.101,-11.204,1,0.0322,75.077,4,0.209
globe,Joy to the love,506pllT92rxKsQ1kK0PEU6,22,0.12,0.612,254500,0.94,1.43e-05,4,0.196,-6.205,0,0.0394,159.943,4,0.644
Slank,Gemerlap Kota,52B8N7fQ2YKnXHasCJAHOP,32,0.458,0.465,336487,0.362,0.0,2,0.188,-13.302,1,0.0345,126.249,3,0.274
Tripes,Kenourgia Zali,5QVyFUFTDSSdQmwHPwk09N,22,0.263,0.483,305440,0.637,0.00122,1,0.112,-10.082,0,0.0335,135.496,4,0.622
Sandy & Junior,Eu Vou Te Namorar,5Uvv1zSdkJKvOKiOvkAJUB,32,0.567,0.647,232267,0.519,0.0,2,0.17,-5.663,1,0.0277,126.725,4,0.402
Knutsen & Ludvigsen,Eg ve te Bergen,5XgzYiAQjWXFqdW7DO4M3a,33,0.627,0.635,187667,0.396,0.0,6,0.0915,-9.82,0,0.0254,82.704,4,0.665
Østkyst Hustlers,Han Får For Lidt,5ioHUTWy0l5ACpS7QyGwCe,36,0.382,0.96,359027,0.733,0.0,1,0.0648,-7.297,1,0.0697,120.0,4,0.966
Scooter,Break It Up,6KjjjD4uYOyl7HCBcYwzGF,23,0.728,0.461,219453,0.442,3.37e-05,0,0.178,-8.987,0,0.0294,154.924,4,0.182
Cheb Amrou,Qui aurait pu prédire notre rencontre,6TSEbxQJVFj5WJzu6ApvQd,14,0.424,0.686,357373,0.86,0.0,5,0.425,-7.703,1,0.145,141.987,3,0.731
